,red,blue,green,scaled_red,scaled_blue,scaled_green
1757,187,104,81,2.512129,1.246159,1.13642
1758,219,70,69,2.942013,0.838761,0.968061
1759,219,73,68,2.942013,0.874708,0.954032
1760,220,73,65,2.955446,0.874708,0.911942
1761,226,75,61,3.03605,0.898672,0.855822
1762,226,73,62,3.03605,0.874708,0.869852
1763,220,71,65,2.955446,0.850743,0.911942
1764,215,73,70,2.888277,0.874708,0.982091
1765,209,75,73,2.807674,0.898672,1.024181
1766,181,68,65,2.431526,0.814796,0.911942
1767,122,48,46,1.638929,0.57515,0.645374
1768,41,9,11,0.550788,0.107841,0.154329
1769,4,0,0,0.053735,0.0,0.0
1770,16,1,0,0.214942,0.011982,0.0
1771,124,86,74,1.665797,1.030477,1.038211
1772,170,112,98,2.283754,1.342017,1.374928
1773,79,14,1,1.061274,0.167752,0.01403
1774,13,20,12,0.17464,0.239646,0.168359
1775,20,29,18,0.268677,0.347487,0.252538
1776,22,34,20,0.295545,0.407398,0.280598
1777,26,42,23,0.34928,0.503256,0.322687
1778,25,42,20,0.335846,0.503256,0.280598
1779,26,43,25,0.34928,0.515239,0.350747
1780,27,44,34,0.362714,0.527221,0.477016
1781,12,27,23,0.161206,0.323522,0.322687
1782,11,25,20,0.147772,0.299557,0.280598
1783,9,20,14,0.120905,0.239646,0.196418
1784,7,13,4,0.094037,0.15577,0.05612
1785,22,16,6,0.295545,0.191717,0.084179
1786,31,0,0,0.416449,0.0,0.0
1787,152,74,70,2.041945,0.88669,0.982091
1788,209,84,75,2.807674,1.006513,1.052241
1789,229,75,63,3.076351,0.898672,0.883882
1790,215,71,71,2.888277,0.850743,0.996121
1791,221,68,69,2.96888,0.814796,0.968061
1792,220,68,66,2.955446,0.814796,0.925972
1793,213,75,68,2.861409,0.898672,0.954032
1794,213,75,68,2.861409,0.898672,0.954032
1795,223,68,64,2.995748,0.814796,0.897912
1796,226,66,66,3.03605,0.790832,0.925972
1797,204,75,76,2.740505,0.898672,1.066271
1798,143,72,68,1.92104,0.862725,0.954032
1799,33,0,0,0.443317,0.0,0.0
1800,0,3,9,0.0,0.035947,0.126269
1801,20,74,62,0.268677,0.88669,0.869852
1802,105,212,180,1.410554,2.540247,2.525378
1803,94,242,197,1.262782,2.899716,2.763885
1804,85,248,201,1.141877,2.971609,2.820005
1805,84,244,201,1.128443,2.92368,2.820005
1806,102,247,208,1.370252,2.959627,2.918214
1807,76,191,156,1.020972,2.288619,2.188661
1808,15,91,67,0.201508,1.090389,0.940002
1809,120,158,147,1.612062,1.893203,2.062392
1810,27,41,41,0.362714,0.491274,0.575225
1811,0,3,4,0.0,0.035947,0.05612
1812,44,63,54,0.591089,0.754885,0.757613
1813,60,93,77,0.806031,1.114354,1.0803
1814,54,98,81,0.725428,1.174265,1.13642
1815,56,105,94,0.752295,1.258141,1.318808
1816,14,74,38,0.188074,0.88669,0.533135
1817,109,165,134,1.464289,1.977079,1.880003
1818,41,86,58,0.550788,1.030477,0.813733
1819,34,65,42,0.456751,0.778849,0.589255
1820,9,28,10,0.120905,0.335504,0.140299
1821,72,92,82,0.967237,1.102371,1.15045
1822,63,101,102,0.846332,1.210212,1.431047
1823,62,121,132,0.832899,1.449858,1.851944
1824,74,143,158,0.994105,1.713468,2.21672
1825,79,145,155,1.061274,1.737433,2.174631
1826,107,157,159,1.437422,1.881221,2.23075
1827,108,140,138,1.450856,1.677521,1.936123
1828,0,13,12,0.0,0.15577,0.168359
1829,0,2,6,0.0,0.023965,0.084179
1830,16,26,38,0.214942,0.31154,0.533135
1831,0,0,12,0.0,0.0,0.168359
1832,29,32,27,0.389582,0.383433,0.378807
1833,32,50,38,0.429883,0.599115,0.533135
1834,12,64,43,0.161206,0.766867,0.603285
1835,0,52,17,0.0,0.623079,0.238508
1836,62,201,159,0.832899,2.408442,2.23075
1837,84,241,197,1.128443,2.887733,2.763885
1838,84,241,200,1.128443,2.887733,2.805975
1839,92,245,205,1.235914,2.935663,2.876124
1840,83,240,196,1.115009,2.875751,2.749856
1841,90,247,198,1.209046,2.959627,2.777915
1842,98,240,195,1.316517,2.875751,2.735826
1843,96,199,170,1.289649,2.384477,2.385079
1844,0,19,10,0.0,0.227664,0.140299
1845,8,0,0,0.107471,0.0,0.0
1846,102,47,34,1.370252,0.563168,0.477016
1847,187,106,80,2.512129,1.270123,1.12239
1848,229,70,64,3.076351,0.838761,0.897912
1849,225,73,65,3.022616,0.874708,0.911942
1850,220,73,65,2.955446,0.874708,0.911942
1851,223,75,63,2.995748,0.898672,0.883882
1852,227,73,61,3.049483,0.874708,0.855822
1853,226,71,62,3.03605,0.850743,0.869852
1854,225,73,65,3.022616,0.874708,0.911942
1855,216,75,69,2.901711,0.898672,0.968061
1856,186,70,65,2.498696,0.838761,0.911942
1857,131,55,52,1.759834,0.659026,0.729554
1858,51,15,15,0.685126,0.179734,0.210448
1859,17,0,0,0.228375,0.0,0.0
1860,45,12,0,0.604523,0.143788,0.0
1861,150,97,77,2.015077,1.162283,1.0803
1862,174,108,89,2.337489,1.294088,1.248659
1863,111,42,27,1.491157,0.503256,0.378807
1864,4,13,9,0.053735,0.15577,0.126269
1865,19,32,23,0.255243,0.383433,0.322687
1866,14,34,20,0.188074,0.407398,0.280598
1867,16,38,19,0.214942,0.455327,0.266568
1868,21,41,24,0.282111,0.491274,0.336717
1869,16,34,22,0.214942,0.407398,0.308657
1870,14,32,23,0.188074,0.383433,0.322687
1871,7,23,16,0.094037,0.275593,0.224478
1872,19,32,23,0.255243,0.383433,0.322687
1873,12,20,12,0.161206,0.239646,0.168359
1874,0,7,0,0.0,0.083876,0.0
1875,10,9,5,0.134338,0.107841,0.070149
1876,20,0,0,0.268677,0.0,0.0
1877,148,78,73,1.988209,0.934619,1.024181
1878,213,90,79,2.861409,1.078407,1.10836
1879,234,74,59,3.14352,0.88669,0.827763
1880,215,71,71,2.888277,0.850743,0.996121
1881,221,68,69,2.96888,0.814796,0.968061
1882,220,68,66,2.955446,0.814796,0.925972
1883,213,75,68,2.861409,0.898672,0.954032
1884,213,75,68,2.861409,0.898672,0.954032
1885,223,68,64,2.995748,0.814796,0.897912
1886,226,66,66,3.03605,0.790832,0.925972
1887,204,75,76,2.740505,0.898672,1.066271
1888,143,72,68,1.92104,0.862725,0.954032
1889,33,0,0,0.443317,0.0,0.0
1890,0,6,13,0.0,0.071894,0.182388
1891,27,78,65,0.362714,0.934619,0.911942
1892,109,219,181,1.464289,2.624123,2.539407
1893,91,243,196,1.22248,2.911698,2.749856
1894,83,245,202,1.115009,2.935663,2.834035
1895,81,237,199,1.088142,2.839804,2.791945
1896,100,240,202,1.343385,2.875751,2.834035
1897,57,176,139,0.765729,2.108884,1.950153
1898,87,171,144,1.168745,2.048973,2.020302
1899,127,171,161,1.706099,2.048973,2.25881
1900,0,4,5,0.0,0.047929,0.070149
1901,0,2,4,0.0,0.023965,0.05612
1902,69,84,76,0.926935,1.006513,1.066271
1903,88,114,97,1.182179,1.365982,1.360898
1904,26,55,39,0.34928,0.659026,0.547165
1905,0,14,3,0.0,0.167752,0.04209
1906,54,102,75,0.725428,1.222194,1.052241
1907,74,116,92,0.994105,1.389946,1.290749
1908,0,30,11,0.0,0.359469,0.154329
1909,0,23,7,0.0,0.275593,0.098209
1910,44,63,54,0.591089,0.754885,0.757613
1911,63,92,88,0.846332,1.102371,1.234629
1912,69,119,124,0.926935,1.425893,1.739705
1913,81,153,162,1.088142,1.833291,2.27284
1914,71,157,168,0.953803,1.881221,2.357019
1915,68,155,160,0.913502,1.857256,2.24478
1916,86,162,162,1.155311,1.941132,2.27284
1917,105,160,156,1.410554,1.917167,2.188661
1918,40,76,74,0.537354,0.910655,1.038211
1919,0,4,7,0.0,0.047929,0.098209
1920,43,52,63,0.577655,0.623079,0.883882
1921,6,8,24,0.080603,0.095858,0.336717
1922,11,10,9,0.147772,0.119823,0.126269
1923,0,9,0,0.0,0.107841,0.0
1924,49,97,76,0.658259,1.162283,1.066271
1925,102,198,165,1.370252,2.372495,2.314929
1926,96,235,193,1.289649,2.81584,2.707766
1927,91,250,206,1.22248,2.995574,2.890154
1928,81,239,199,1.088142,2.863769,2.791945
1929,89,241,201,1.195612,2.887733,2.820005
1930,86,240,194,1.155311,2.875751,2.721796
1931,91,247,197,1.22248,2.959627,2.763885
1932,98,240,195,1.316517,2.875751,2.735826
1933,96,197,170,1.289649,2.360512,2.385079
1934,0,18,9,0.0,0.215681,0.126269
1935,12,0,0,0.161206,0.0,0.0
1936,105,44,33,1.410554,0.527221,0.462986
1937,189,103,80,2.538997,1.234177,1.12239
1938,233,70,62,3.130086,0.838761,0.869852
1939,226,73,65,3.03605,0.874708,0.911942
1940,219,73,65,2.942013,0.874708,0.911942
1941,221,75,64,2.96888,0.898672,0.897912
1942,227,73,61,3.049483,0.874708,0.855822
1943,228,71,61,3.062917,0.850743,0.855822
1944,225,73,65,3.022616,0.874708,0.911942
1945,215,75,70,2.888277,0.898672,0.982091
1946,178,65,62,2.391225,0.778849,0.869852
1947,139,62,59,1.867305,0.742902,0.827763
1948,72,23,17,0.967237,0.275593,0.238508
1949,36,0,0,0.483619,0.0,0.0
1950,100,49,26,1.343385,0.587133,0.364777
1951,150,89,64,2.015077,1.066424,0.897912
1952,109,50,35,1.464289,0.599115,0.491046
1953,109,59,54,1.464289,0.706955,0.757613
1954,21,29,30,0.282111,0.347487,0.420896
1955,18,34,27,0.241809,0.407398,0.378807
1956,8,31,15,0.107471,0.371451,0.210448
1957,7,31,12,0.094037,0.371451,0.168359
1958,12,30,15,0.161206,0.359469,0.210448
1959,13,30,20,0.17464,0.359469,0.280598
1960,15,30,22,0.201508,0.359469,0.308657
1961,11,28,18,0.147772,0.335504,0.252538
1962,20,32,20,0.268677,0.383433,0.280598
1963,13,19,10,0.17464,0.227664,0.140299
1964,0,5,0,0.0,0.059911,0.0
1965,8,10,8,0.107471,0.119823,0.112239
1966,13,0,0,0.17464,0.0,0.0
1967,139,77,73,1.867305,0.922637,1.024181
1968,206,85,74,2.767373,1.018495,1.038211
1969,226,62,48,3.03605,0.742902,0.673434
1970,215,71,71,2.888277,0.850743,0.996121
1971,221,68,69,2.96888,0.814796,0.968061
1972,220,68,66,2.955446,0.814796,0.925972
1973,213,75,68,2.861409,0.898672,0.954032
1974,213,75,68,2.861409,0.898672,0.954032
1975,223,68,64,2.995748,0.814796,0.897912
1976,226,66,66,3.03605,0.790832,0.925972
1977,204,75,76,2.740505,0.898672,1.066271
1978,143,72,68,1.92104,0.862725,0.954032
1979,33,0,0,0.443317,0.0,0.0
1980,0,3,10,0.0,0.035947,0.140299
1981,27,80,64,0.362714,0.958584,0.897912
1982,115,228,189,1.544892,2.731964,2.651646
1983,89,243,195,1.195612,2.911698,2.735826
1984,80,244,203,1.074708,2.92368,2.848065
1985,80,233,199,1.074708,2.791875,2.791945
1986,93,232,197,1.249348,2.779893,2.763885
1987,64,188,152,0.859766,2.252672,2.132541
1988,115,211,185,1.544892,2.528265,2.595527
1989,115,170,159,1.544892,2.03699,2.23075
1990,0,4,6,0.0,0.047929,0.084179
1991,13,14,15,0.17464,0.167752,0.210448
1992,35,47,38,0.470185,0.563168,0.533135
1993,61,82,69,0.819465,0.982548,0.968061
1994,36,52,40,0.483619,0.623079,0.561195
1995,25,32,24,0.335846,0.383433,0.336717
1996,83,111,95,1.115009,1.330035,1.332838
1997,55,82,69,0.738862,0.982548,0.968061
1998,0,23,11,0.0,0.275593,0.154329
1999,15,36,28,0.201508,0.431363,0.392837
2000,61,87,82,0.819465,1.04246,1.15045
2001,77,115,116,1.034406,1.377964,1.627466
2002,95,153,155,1.276216,1.833291,2.174631
2003,87,159,163,1.168745,1.905185,2.28687
2004,60,144,144,0.806031,1.725451,2.020302
2005,73,160,159,0.980671,1.917167,2.23075
2006,80,163,159,1.074708,1.953114,2.23075
2007,105,169,166,1.410554,2.025008,2.328959
2008,77,116,112,1.034406,1.389946,1.571346
2009,0,13,10,0.0,0.15577,0.140299
2010,20,24,26,0.268677,0.287575,0.364777
2011,25,24,32,0.335846,0.287575,0.448956
2012,0,6,6,0.0,0.071894,0.084179
2013,0,11,3,0.0,0.131805,0.04209
2014,44,96,75,0.591089,1.1503,1.052241
2015,129,228,193,1.732966,2.731964,2.707766
2016,94,237,195,1.262782,2.839804,2.735826
2017,73,237,194,0.980671,2.839804,2.721796
2018,76,239,198,1.020972,2.863769,2.777915
2019,87,242,200,1.168745,2.899716,2.805975
2020,87,240,194,1.168745,2.875751,2.721796
2021,92,245,197,1.235914,2.935663,2.763885
2022,98,237,195,1.316517,2.839804,2.735826
2023,96,194,171,1.289649,2.324565,2.399109
2024,0,12,9,0.0,0.143788,0.126269
2025,18,0,0,0.241809,0.0,0.0
2026,111,37,32,1.491157,0.443345,0.448956
2027,192,96,80,2.579299,1.1503,1.12239
2028,229,70,64,3.076351,0.838761,0.897912
2029,222,73,67,2.982314,0.874708,0.940002
2030,214,73,67,2.874843,0.874708,0.940002
2031,217,75,66,2.915145,0.898672,0.925972
2032,224,73,62,3.009182,0.874708,0.869852
2033,224,71,63,3.009182,0.850743,0.883882
2034,221,73,68,2.96888,0.874708,0.954032
2035,209,75,73,2.807674,0.898672,1.024181
2036,171,60,58,2.297188,0.718938,0.813733
2037,148,70,66,1.988209,0.838761,0.925972
2038,71,17,8,0.953803,0.203699,0.112239
2039,59,12,0,0.792597,0.143788,0.0
2040,156,102,78,2.09568,1.222194,1.09433
2041,135,81,60,1.813569,0.970566,0.841793
2042,41,0,0,0.550788,0.0,0.0
2043,49,24,32,0.658259,0.287575,0.448956
2044,25,25,25,0.335846,0.299557,0.350747
2045,14,25,19,0.188074,0.299557,0.266568
2046,13,33,19,0.17464,0.395416,0.266568
2047,9,28,10,0.120905,0.335504,0.140299
2048,10,19,3,0.134338,0.227664,0.04209
2049,23,24,13,0.308978,0.287575,0.182388
2050,23,28,15,0.308978,0.335504,0.210448
2051,14,22,8,0.188074,0.263611,0.112239
2052,10,17,2,0.134338,0.203699,0.02806
2053,18,19,8,0.241809,0.227664,0.112239
2054,13,13,6,0.17464,0.15577,0.084179
2055,20,19,18,0.268677,0.227664,0.252538
2056,19,2,0,0.255243,0.023965,0.0
2057,134,77,72,1.800136,0.922637,1.010151
2058,209,94,83,2.807674,1.126336,1.16448
2059,236,76,64,3.170388,0.910655,0.897912
2060,215,71,71,2.888277,0.850743,0.996121
2061,221,68,69,2.96888,0.814796,0.968061
2062,220,68,66,2.955446,0.814796,0.925972
2063,213,75,68,2.861409,0.898672,0.954032
2064,213,75,68,2.861409,0.898672,0.954032
2065,223,68,64,2.995748,0.814796,0.897912
2066,226,66,66,3.03605,0.790832,0.925972
2067,204,75,76,2.740505,0.898672,1.066271
2068,143,72,68,1.92104,0.862725,0.954032
2069,33,0,0,0.443317,0.0,0.0
2070,0,0,4,0.0,0.0,0.05612
2071,23,76,60,0.308978,0.910655,0.841793
2072,117,234,195,1.57176,2.803857,2.735826
2073,82,240,194,1.101575,2.875751,2.721796
2074,79,245,205,1.061274,2.935663,2.876124
2075,80,232,201,1.074708,2.779893,2.820005
2076,89,231,198,1.195612,2.76791,2.777915
2077,78,212,178,1.04784,2.540247,2.497318
2078,117,230,203,1.57176,2.755928,2.848065
2079,106,174,163,1.423988,2.08492,2.28687
2080,0,10,9,0.0,0.119823,0.126269
2081,21,23,21,0.282111,0.275593,0.294627
2082,0,7,0,0.0,0.083876,0.0
2083,31,51,41,0.416449,0.611097,0.575225
2084,37,49,40,0.497052,0.587133,0.561195
2085,32,27,21,0.429883,0.323522,0.294627
2086,59,70,69,0.792597,0.838761,0.968061
2087,30,38,33,0.403015,0.455327,0.462986
2088,31,41,31,0.416449,0.491274,0.434926
2089,14,36,27,0.188074,0.431363,0.378807
2090,71,111,104,0.953803,1.330035,1.459107
2091,53,106,100,0.711994,1.270123,1.402988
2092,89,149,144,1.195612,1.785362,2.020302
2093,92,158,153,1.235914,1.893203,2.146571
2094,56,127,124,0.752295,1.521752,1.739705
2095,67,137,137,0.900068,1.641575,1.922093
2096,98,159,158,1.316517,1.905185,2.21672
2097,126,171,167,1.692665,2.048973,2.342989
2098,96,125,116,1.289649,1.497787,1.627466
2099,0,11,2,0.0,0.131805,0.02806
2100,23,36,27,0.308978,0.431363,0.378807
2101,26,39,30,0.34928,0.46731,0.420896
2102,67,83,83,0.900068,0.994531,1.16448
2103,47,78,70,0.631391,0.934619,0.982091
2104,12,75,53,0.161206,0.898672,0.743583
2105,110,219,184,1.477723,2.624123,2.581497
2106,89,238,196,1.195612,2.851787,2.749856
2107,74,244,201,0.994105,2.92368,2.820005
2108,80,248,207,1.074708,2.971609,2.904184
2109,79,237,197,1.061274,2.839804,2.763885
2110,86,240,194,1.155311,2.875751,2.721796
2111,92,245,197,1.235914,2.935663,2.763885
2112,98,235,196,1.316517,2.81584,2.749856
2113,98,190,171,1.316517,2.276636,2.399109
2114,0,7,9,0.0,0.083876,0.126269
2115,22,0,0,0.295545,0.0,0.0
2116,113,29,32,1.518025,0.347487,0.448956
2117,194,88,80,2.606166,1.054442,1.12239
2118,219,70,69,2.942013,0.838761,0.968061
2119,214,73,71,2.874843,0.874708,0.996121
2120,209,73,70,2.807674,0.874708,0.982091
2121,213,75,68,2.861409,0.898672,0.954032
2122,219,73,65,2.942013,0.874708,0.911942
2123,221,71,64,2.96888,0.850743,0.897912
2124,219,73,68,2.942013,0.874708,0.954032
2125,211,75,72,2.834542,0.898672,1.010151
2126,186,73,70,2.498696,0.874708,0.982091
2127,92,15,12,1.235914,0.179734,0.168359
2128,79,34,30,1.061274,0.407398,0.420896
2129,86,55,46,1.155311,0.659026,0.645374
2130,109,73,58,1.464289,0.874708,0.813733
2131,119,79,65,1.598628,0.946601,0.911942
2132,77,40,36,1.034406,0.479292,0.505076
2133,17,0,0,0.228375,0.0,0.0
2134,15,0,0,0.201508,0.0,0.0
2135,7,5,0,0.094037,0.059911,0.0
2136,3,16,2,0.040302,0.191717,0.02806
2137,8,21,4,0.107471,0.251628,0.05612
2138,17,12,0,0.228375,0.143788,0.0
2139,24,5,0,0.322412,0.059911,0.0
2140,24,7,0,0.322412,0.083876,0.0
2141,47,36,15,0.631391,0.431363,0.210448
2142,80,76,55,1.074708,0.910655,0.771643
2143,62,54,42,0.832899,0.647044,0.589255
2144,28,20,13,0.376148,0.239646,0.182388
2145,16,9,5,0.214942,0.107841,0.070149
2146,15,0,0,0.201508,0.0,0.0
2147,127,72,64,1.706099,0.862725,0.897912
2148,200,87,81,2.686769,1.04246,1.13642
2149,223,68,62,2.995748,0.814796,0.869852
2150,215,71,71,2.888277,0.850743,0.996121
2151,221,68,69,2.96888,0.814796,0.968061
2152,220,68,66,2.955446,0.814796,0.925972
2153,213,75,68,2.861409,0.898672,0.954032
2154,213,75,68,2.861409,0.898672,0.954032
2155,223,68,64,2.995748,0.814796,0.897912
2156,226,66,66,3.03605,0.790832,0.925972
2157,204,75,76,2.740505,0.898672,1.066271
2158,143,72,68,1.92104,0.862725,0.954032
2159,33,0,0,0.443317,0.0,0.0
2160,0,0,5,0.0,0.0,0.070149
2161,30,84,69,0.403015,1.006513,0.968061
2162,105,225,187,1.410554,2.696017,2.623587
2163,84,245,201,1.128443,2.935663,2.820005
2164,74,240,204,0.994105,2.875751,2.862095
2165,78,232,201,1.04784,2.779893,2.820005
2166,84,230,199,1.128443,2.755928,2.791945
2167,85,231,200,1.141877,2.76791,2.805975
2168,101,228,203,1.356819,2.731964,2.848065
2169,105,186,173,1.410554,2.228707,2.427168
2170,0,12,6,0.0,0.143788,0.084179
2171,104,110,105,1.39712,1.318053,1.473137
2172,94,107,101,1.262782,1.282106,1.417017
2173,0,13,6,0.0,0.15577,0.084179
2174,20,29,25,0.268677,0.347487,0.350747
2175,19,9,7,0.255243,0.107841,0.098209
2176,23,34,40,0.308978,0.407398,0.561195
2177,32,36,31,0.429883,0.431363,0.434926
2178,40,43,29,0.537354,0.515239,0.406866
2179,15,38,22,0.201508,0.455327,0.308657
2180,91,137,125,1.22248,1.641575,1.753734
2181,71,127,113,0.953803,1.521752,1.585376
2182,63,117,102,0.846332,1.401929,1.431047
2183,52,107,99,0.69856,1.282106,1.388958
2184,71,131,131,0.953803,1.569681,1.837914
2185,103,157,164,1.383686,1.881221,2.3009
2186,104,143,144,1.39712,1.713468,2.020302
2187,87,107,102,1.168745,1.282106,1.431047
2188,27,46,37,0.362714,0.551186,0.519105
2189,0,14,4,0.0,0.167752,0.05612
2190,0,27,16,0.0,0.323522,0.224478
2191,35,66,51,0.470185,0.790832,0.715524
2192,107,133,131,1.437422,1.593645,1.837914
2193,47,89,80,0.631391,1.066424,1.12239
2194,35,109,87,0.470185,1.30607,1.220599
2195,115,232,198,1.544892,2.779893,2.777915
2196,93,250,206,1.249348,2.995574,2.890154
2197,61,237,194,0.819465,2.839804,2.721796
2198,68,239,200,0.913502,2.863769,2.805975
2199,85,244,204,1.141877,2.92368,2.862095
2200,84,240,195,1.128443,2.875751,2.735826
2201,91,244,198,1.22248,2.92368,2.777915
2202,97,233,197,1.303083,2.791875,2.763885
2203,96,186,172,1.289649,2.228707,2.413139
2204,0,4,9,0.0,0.047929,0.126269
2205,23,0,0,0.308978,0.0,0.0
2206,113,26,33,1.518025,0.31154,0.462986
2207,192,85,82,2.579299,1.018495,1.15045
2208,212,68,70,2.847976,0.814796,0.982091
2209,207,71,71,2.780806,0.850743,0.996121
2210,206,73,72,2.767373,0.874708,1.010151
2211,210,75,69,2.821108,0.898672,0.968061
2212,216,73,67,2.901711,0.874708,0.940002
2213,219,71,66,2.942013,0.850743,0.925972
2214,219,71,66,2.942013,0.850743,0.925972
2215,214,73,67,2.874843,0.874708,0.940002
2216,199,80,74,2.673336,0.958584,1.038211
2217,75,1,0,1.007539,0.011982,0.0
2218,69,40,44,0.926935,0.479292,0.617315
2219,38,33,37,0.510486,0.395416,0.519105
2220,14,2,0,0.188074,0.023965,0.0
2221,67,34,24,0.900068,0.407398,0.336717
2222,118,68,58,1.585194,0.814796,0.813733
2223,126,71,63,1.692665,0.850743,0.883882
2224,110,68,59,1.477723,0.814796,0.827763
2225,87,71,59,1.168745,0.850743,0.827763
2226,7,15,1,0.094037,0.179734,0.01403
2227,18,26,12,0.241809,0.31154,0.168359
2228,43,30,12,0.577655,0.359469,0.168359
2229,71,37,16,0.953803,0.443345,0.224478
2230,100,62,36,1.343385,0.742902,0.505076
2231,123,94,67,1.652363,1.126336,0.940002
2232,100,79,56,1.343385,0.946601,0.785673
2233,40,23,8,0.537354,0.275593,0.112239
2234,20,6,0,0.268677,0.071894,0.0
2235,25,13,10,0.335846,0.15577,0.140299
2236,17,0,0,0.228375,0.0,0.0
2237,127,70,65,1.706099,0.838761,0.911942
2238,195,84,78,2.6196,1.006513,1.09433
2239,220,66,61,2.955446,0.790832,0.855822
2240,211,67,67,2.834542,0.802814,0.940002
2241,218,65,66,2.928579,0.778849,0.925972
2242,220,68,66,2.955446,0.814796,0.925972
2243,212,74,67,2.847976,0.88669,0.940002
2244,210,72,65,2.821108,0.862725,0.911942
2245,221,66,62,2.96888,0.790832,0.869852
2246,225,65,65,3.022616,0.778849,0.911942
2247,206,77,78,2.767373,0.922637,1.09433
2248,143,72,68,1.92104,0.862725,0.954032
2249,33,0,0,0.443317,0.0,0.0
2250,0,0,5,0.0,0.0,0.070149
2251,30,84,69,0.403015,1.006513,0.968061
2252,103,225,188,1.383686,2.696017,2.637617
2253,81,245,202,1.088142,2.935663,2.834035
2254,72,240,205,0.967237,2.875751,2.876124
2255,77,232,202,1.034406,2.779893,2.834035
2256,78,230,202,1.04784,2.755928,2.834035
2257,76,233,204,1.020972,2.791875,2.862095
2258,80,221,196,1.074708,2.648087,2.749856
2259,110,206,189,1.477723,2.468353,2.651646
2260,0,22,11,0.0,0.263611,0.154329
2261,109,124,116,1.464289,1.485805,1.627466
2262,135,152,146,1.813569,1.821309,2.048362
2263,0,9,6,0.0,0.107841,0.084179
2264,5,16,15,0.067169,0.191717,0.210448
2265,6,0,0,0.080603,0.0,0.0
2266,0,21,10,0.0,0.251628,0.140299
2267,0,18,2,0.0,0.215681,0.02806
2268,1,22,2,0.013434,0.263611,0.02806
2269,0,22,4,0.0,0.263611,0.05612
2270,87,118,107,1.168745,1.413911,1.501197
2271,122,153,142,1.638929,1.833291,1.992242
2272,46,75,66,0.617957,0.898672,0.925972
2273,44,78,75,0.591089,0.934619,1.052241
2274,82,128,131,1.101575,1.533734,1.837914
2275,62,110,114,0.832899,1.318053,1.599406
2276,0,13,14,0.0,0.15577,0.196418
2277,0,12,5,0.0,0.143788,0.070149
2278,34,61,54,0.456751,0.73092,0.757613
2279,43,75,71,0.577655,0.898672,0.996121
2280,0,14,8,0.0,0.167752,0.112239
2281,59,91,84,0.792597,1.090389,1.17851
2282,93,125,123,1.249348,1.497787,1.725675
2283,0,20,13,0.0,0.239646,0.182388
2284,57,142,122,0.765729,1.701486,1.711645
2285,108,234,201,1.450856,2.803857,2.820005
2286,80,240,197,1.074708,2.875751,2.763885
2287,78,254,211,1.04784,3.043503,2.960304
2288,70,242,204,0.940369,2.899716,2.862095
2289,74,236,198,0.994105,2.827822,2.777915
